timestamp,device,message,fault_class
2025-11-22T13:43:58.133574,R2,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T16:07:19.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T11:20:55.133574,R8,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T01:48:50.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T17:20:40.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T01:20:15.133574,R4,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T15:45:46.133574,R3,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T06:51:06.133574,R9,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T04:43:47.133574,R5,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:17:22.133574,R2,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T00:05:09.133574,R4,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T23:40:43.133574,R4,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T19:26:00.133574,R9,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T07:43:33.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T12:27:28.133574,R7,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T12:28:45.133574,R9,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T20:32:39.133574,R10,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T20:00:08.133574,R4,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T11:55:13.133574,R1,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T23:39:37.133574,R7,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T07:51:07.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T17:37:26.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T02:42:53.133574,R7,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T09:53:00.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T02:19:32.133574,R9,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T17:35:23.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T01:14:21.133574,R10,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T21:42:51.133574,R3,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T17:29:24.133574,R6,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T17:38:34.133574,R3,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T23:28:51.133574,R10,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T01:03:38.133574,R5,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T13:46:41.133574,R8,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T21:49:40.133574,R1,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T22:41:17.133574,R10,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T21:04:05.133574,R4,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T22:26:11.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T14:43:27.133574,R3,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T01:20:28.133574,R5,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T20:20:38.133574,R2,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T15:53:42.133574,R6,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T05:35:47.133574,R8,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T15:40:23.133574,R8,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T14:22:16.133574,R6,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T15:32:27.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T16:30:24.133574,R4,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T18:38:31.133574,R1,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T06:39:19.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T18:08:58.133574,R10,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:49:25.133574,R5,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T22:50:33.133574,R2,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T16:37:58.133574,R6,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T02:11:10.133574,R7,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T15:16:11.133574,R8,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T13:35:12.133574,R1,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T05:07:16.133574,R2,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T14:59:57.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T10:17:39.133574,R5,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T08:53:43.133574,R6,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T21:37:50.133574,R9,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T08:34:56.133574,R1,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T04:41:31.133574,R4,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T03:09:35.133574,R7,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T09:50:34.133574,R8,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T15:18:44.133574,R1,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T20:05:07.133574,R7,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T09:56:46.133574,R5,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T11:20:27.133574,R2,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T02:47:49.133574,R7,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T04:08:08.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T20:19:07.133574,R5,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T20:35:50.133574,R9,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T04:00:26.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T13:54:44.133574,R2,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T01:27:31.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T14:06:45.133574,R6,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T13:32:21.133574,R4,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T20:36:02.133574,R6,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T01:19:49.133574,R1,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T10:27:59.133574,R5,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T15:27:58.133574,R8,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T10:11:27.133574,R9,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T19:40:50.133574,R7,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T15:57:05.133574,R10,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T03:19:21.133574,R2,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T23:05:33.133574,R5,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T11:27:16.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T18:06:29.133574,R3,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T19:01:21.133574,R4,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T17:50:53.133574,R6,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T17:11:44.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T04:26:51.133574,R9,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T16:40:43.133574,R7,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T11:59:03.133574,R4,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T18:47:15.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T16:40:17.133574,R1,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T01:06:35.133574,R1,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T04:20:29.133574,R1,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T15:31:01.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T17:00:25.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T03:54:41.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T13:39:46.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T08:01:04.133574,R9,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T08:10:41.133574,R6,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T16:51:59.133574,R9,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T21:32:02.133574,R10,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T06:12:56.133574,R6,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T06:17:41.133574,R5,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T21:12:43.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T21:49:51.133574,R1,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T07:18:56.133574,R3,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T12:39:59.133574,R3,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T22:07:28.133574,R8,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T21:50:23.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T10:41:18.133574,R3,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T18:42:16.133574,R5,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T03:46:56.133574,R8,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:30:22.133574,R10,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T10:46:06.133574,R1,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T16:40:03.133574,R8,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T19:59:33.133574,R3,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T01:37:54.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T15:38:05.133574,R1,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T14:47:52.133574,R10,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T10:05:26.133574,R8,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T02:06:08.133574,R1,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T15:47:26.133574,R3,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T19:40:10.133574,R5,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T10:13:04.133574,R3,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T20:19:06.133574,R8,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T00:18:09.133574,R8,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T05:05:54.133574,R4,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T09:02:07.133574,R3,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T23:10:51.133574,R2,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T02:22:38.133574,R9,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T17:45:01.133574,R10,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T08:38:51.133574,R4,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T13:39:30.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T17:16:00.133574,R8,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T19:01:55.133574,R5,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T13:30:49.133574,R2,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T02:03:52.133574,R5,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T05:12:04.133574,R8,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T08:42:15.133574,R10,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T00:22:21.133574,R2,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T20:41:09.133574,R1,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T05:35:09.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T00:37:10.133574,R7,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T21:36:09.133574,R2,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T16:24:35.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T03:24:30.133574,R6,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T10:02:47.133574,R9,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T04:35:11.133574,R3,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T06:05:40.133574,R4,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T21:25:00.133574,R10,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T11:16:23.133574,R6,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T19:38:16.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T20:46:09.133574,R10,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T10:41:57.133574,R5,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T19:04:03.133574,R4,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T08:58:04.133574,R9,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T12:46:01.133574,R10,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T11:47:37.133574,R9,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T09:32:57.133574,R1,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T17:09:33.133574,R5,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T08:13:17.133574,R6,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T15:00:20.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T11:13:02.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T03:26:32.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T01:02:14.133574,R5,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T05:30:51.133574,R6,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T01:53:30.133574,R6,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T21:11:34.133574,R4,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T13:07:20.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:39:05.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T18:34:01.133574,R5,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T00:06:23.133574,R3,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T13:05:47.133574,R5,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T07:57:18.133574,R2,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T18:36:07.133574,R10,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T06:31:48.133574,R10,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T22:06:27.133574,R9,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T15:19:14.133574,R10,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T14:33:23.133574,R8,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T20:05:57.133574,R4,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T11:12:52.133574,R3,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T04:46:09.133574,R8,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T07:07:45.133574,R5,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T04:00:50.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T21:10:32.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T04:51:55.133574,R2,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T15:41:42.133574,R10,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T00:26:42.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T21:49:05.133574,R9,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T15:15:04.133574,R7,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T10:19:46.133574,R4,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T18:44:53.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T15:03:54.133574,R7,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T01:03:34.133574,R2,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T16:29:00.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T00:25:02.133574,R9,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T00:18:41.133574,R1,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T21:54:21.133574,R5,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T06:30:57.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T11:09:37.133574,R2,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T09:14:11.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T23:05:01.133574,R10,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T07:34:18.133574,R9,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T00:04:42.133574,R2,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T23:36:28.133574,R10,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T18:55:06.133574,R6,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T06:51:21.133574,R8,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T05:11:21.133574,R6,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T10:48:17.133574,R4,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T10:26:15.133574,R6,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T18:36:43.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T22:35:58.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T14:31:05.133574,R8,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:42:50.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T18:48:34.133574,R10,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T02:40:03.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T19:42:34.133574,R8,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T18:33:46.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T12:04:43.133574,R7,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T17:22:11.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T10:05:37.133574,R4,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:15:17.133574,R2,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T21:42:02.133574,R9,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T07:03:21.133574,R3,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T22:11:22.133574,R9,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T07:40:55.133574,R10,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T01:33:06.133574,R9,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T09:41:01.133574,R5,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T15:18:04.133574,R10,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T17:51:45.133574,R4,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T04:10:43.133574,R5,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
